"dyid","Country","State","District","SDP","Gini.Index","SourceYear.y","Dichlorophenoxyacetic.acid","Silver","Aluminium","SourceYear","Alkalinity.Phenolphthalein","Arsenic","Boron","Biochemical.Oxygen.Demand","cyanides","Carbonate","Calcium","Cadimum","Chemical.Oxygen.Demand","Chlorophyll.a","Chloride","Chromium","Copper","Disolved.Oxygen","Disolved.Oxygen.Saturation","Dichlorodiphenyltrichloroethane","Dieldrin","Conductivity","Endosulfan","Fluorine","Faecal.Coliform.MPN","Iron","Hardness.Calcium","Hardness.Total","Hydrogencarbonate","Mercury","Potassium","Magnesium","Manganese","Ammonia","Nitrate.and.nitrite","Nitrate","Nitrate.Nitrogen","Sodium","sodium","Nickel","Amount.of.Organic.N","Lead","Phenols","Phosphorus.Tot","Residual.Sodium.Carbonate"
"2006_AHMADABAD","India","GUJARAT","AHMADABAD","213954",NA,2006,NA,NA,0.0433333333333333,NA,0,NA,NA,11.0166666666667,NA,0,57.12,NA,NA,NA,221,NA,NA,5.70833333333333,73.9227583333333,NA,NA,1722.66666666667,NA,0.7625,NA,0.075,NA,221.543,200.166666666667,NA,9.53333333333333,16.47,NA,18.3654545454545,1.08584416666667,0.0715090909090909,1.00419416666667,162.578333333333,57.350825,NA,NA,NA,NA,1.69181818181818,0.00625326666666667
"2011_AHMADABAD","India","GUJARAT","AHMADABAD","532809",NA,2011,NA,NA,0.0533333333333333,NA,0,NA,NA,16.2833333333333,NA,0,138.28,NA,NA,NA,408.833333333333,NA,NA,6.30833333333333,81.374575,NA,NA,2181.08333333333,NA,0.780833333333333,NA,0.770833333333333,NA,430.415416666667,493.666666666667,NA,10.3958333333333,20.3316666666667,NA,12.88,2.28,0.0658333333333333,2.21416666666667,304.5475,55.329075,NA,NA,NA,NA,0.215,0.185546166666667
"2019_AHMADABAD","India","GUJARAT","AHMADABAD","1110179",NA,2019,NA,NA,NA,NA,0,NA,0.398888888777778,20.9640740736667,NA,0,55.9962962966667,NA,97.1111111077778,NA,384.265185177778,NA,NA,NA,188.721111111111,NA,NA,1789.88888881111,NA,0.660740740666667,17685.1851855556,NA,754.914851844444,301.966074077778,367.607407411111,NA,17.162962963,27.4592592588889,NA,16.2985185203333,NA,NA,NA,295.146666658889,NA,NA,NA,NA,NA,0.677777777777778,NA
"2008_AHMADABAD","India","GUJARAT","AHMADABAD","249480",NA,2008,NA,NA,0.0525,NA,0,NA,NA,30.1666666666667,NA,0,77.7541666666667,NA,NA,NA,264.5,NA,NA,6.34166666666667,81.8609,NA,NA,1735.66666666667,NA,0.790833333333333,NA,0.623333333333333,NA,267.617916666667,278.916666666667,NA,9.42833333333333,17.5758333333333,NA,20.3666666666667,2.37445833333333,0.02231,2.35214833333333,196.269166666667,60.4553333333333,NA,NA,NA,NA,0.145,0
"2004_AHMADABAD","India","GUJARAT","AHMADABAD","125599",NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_AHMADABAD","India","GUJARAT","AHMADABAD","596659",NA,2012,NA,NA,0.0483333333333333,NA,0,NA,NA,19.9916666666667,NA,0,131.185833333333,NA,NA,NA,376.333333333333,NA,NA,1.65,19.463255,NA,NA,1901.16666666667,NA,0.72,NA,0.388333333333333,NA,416.391666666667,453.5,NA,7.0875,21.2225,NA,25.645,1.99858333333333,0.0719166666666667,1.92666666666667,283.233333333333,58.443675,NA,NA,NA,NA,0.253333333333333,0.0329933333333333
"2018_AHMADABAD","India","GUJARAT","AHMADABAD","1034399",NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007_AHMADABAD","India","GUJARAT","AHMADABAD","239253",NA,2007,NA,NA,0.0525,NA,0.138333333333333,NA,NA,10.7166666666667,NA,0.166666666666667,51.9058333333333,NA,NA,NA,202.75,NA,NA,6.44166666666667,84.515675,NA,NA,1390.5,NA,0.740833333333333,NA,0.1625,NA,198.445166666667,191.333333333333,NA,8.14,16.4833333333333,NA,14.9875,1.93820416666667,0.08395,1.85425433333333,150.0175,56.8326666666667,NA,NA,NA,NA,0.624166666666667,0.00052979
"2004_AHMADABAD","India","GUJARAT","AHMADABAD","172265",NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_AHMADABAD","India","GUJARAT","AHMADABAD","843930",NA,2016,NA,NA,0.0766666666666667,NA,2.00583333333333,NA,NA,24.7333333333333,NA,2.41666666666667,114.5725,NA,116.583333333333,NA,408.666666666667,NA,NA,0.393333333333333,4.67015583333333,NA,NA,2130.33333333333,NA,0.675833333333333,17891.6666666667,0.375833333333333,NA,394.431083333333,446.083333333333,NA,20.55,25.92,NA,24.3575,1.8375,0.1325,1.705,308.008333333333,59.1766083333333,NA,NA,NA,NA,0.2075,0.119670208333333
"2011_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","695904",0.24,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","667625",0.24,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1596121",0.24,2016,NA,NA,NA,NA,1.9422,NA,NA,1.58333333333333,NA,2.34,31.2833333333333,NA,8.83833333333333,NA,30.215,NA,NA,NA,NA,NA,NA,343.666666666667,NA,0.156666666666667,9017,0.0953333333333333,NA,151.625,157.906666666667,NA,2.77666666666667,17.62,NA,0.005,2.03186666666667,1.0001,1.03176666666667,29.3233333333333,28.9400166666667,NA,NA,NA,NA,NA,0.148748666666667
"2004_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","272860",0.24,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1345341",0.24,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","481983",0.24,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1126595",0.24,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","217963",0.24,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","423632",0.24,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","370023",0.24,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","250989",0.24,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","546533",0.24,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1189711",0.24,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","538081",0.24,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","232994",0.24,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","599338",0.24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1653094",0.24,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1661065",0.24,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1782903",0.24,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1728578",0.24,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1267551",0.24,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015_AHMADNAGAR","India","MAHARASHTRA","AHMADNAGAR","1452513",0.24,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_AIZAWL","India","MIZORAM","AIZAWL","6404",0.26,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007_AIZAWL","India","MIZORAM","AIZAWL","2988",0.26,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003_AIZAWL","India","MIZORAM","AIZAWL","1760",0.26,2003,NA,NA,NA,NA,0.025,NA,NA,NA,NA,3.017395,0.39,NA,NA,NA,0.325,NA,NA,NA,NA,NA,NA,109.38,NA,NA,NA,NA,NA,4.525,0.4315935,NA,0.116,0.86265,NA,NA,NA,NA,NA,0.33875,14.6115575,NA,NA,NA,NA,NA,0.030176575
"2020_AIZAWL","India","MIZORAM","AIZAWL","11781",0.26,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009_AIZAWL","India","MIZORAM","AIZAWL","3832",0.26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002_AIZAWL","India","MIZORAM","AIZAWL","1705",0.26,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_AIZAWL","India","MIZORAM","AIZAWL","6836",0.26,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_AIZAWL","India","MIZORAM","AIZAWL","2400",0.26,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_AIZAWL","India","MIZORAM","AIZAWL","14116",0.26,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010_AIZAWL","India","MIZORAM","AIZAWL","4539",0.26,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_AIZAWL","India","MIZORAM","AIZAWL","7831",0.26,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001_AIZAWL","India","MIZORAM","AIZAWL","1555",0.26,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_AIZAWL","India","MIZORAM","AIZAWL","1839",0.26,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015_AIZAWL","India","MIZORAM","AIZAWL","10948",0.26,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_AIZAWL","India","MIZORAM","AIZAWL","9960",0.26,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_AIZAWL","India","MIZORAM","AIZAWL","12029",0.26,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005_AIZAWL","India","MIZORAM","AIZAWL","2577",0.26,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019_AIZAWL","India","MIZORAM","AIZAWL","13050",0.26,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_AIZAWL","India","MIZORAM","AIZAWL","13779",0.26,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_AIZAWL","India","MIZORAM","AIZAWL","4405",0.26,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006_AIZAWL","India","MIZORAM","AIZAWL","2693",0.26,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008_AIZAWL","India","MIZORAM","AIZAWL","3437",0.26,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002_AKOLA","India","MAHARASHTRA","AKOLA","232994",0.25,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010_AKOLA","India","MAHARASHTRA","AKOLA","667625",0.25,2010,NA,NA,0.102857142857143,NA,0.711428571428572,NA,NA,4.22857142857143,NA,0.857142857142857,33.1257142857143,NA,NA,NA,203.107142857143,NA,NA,6.3,70.598875,NA,NA,920.714285714286,NA,0.191428571428571,NA,NA,NA,119.266714285714,100.375714285714,NA,5.38571428571429,8.74857142857143,NA,0.118571428571429,0.292857142857143,0.0657142857142857,0.227142857142857,125.374571428571,61.2380957142857,NA,NA,NA,NA,0.237142857142857,0
"2017_AKOLA","India","MAHARASHTRA","AKOLA","1661065",0.25,2017,NA,NA,0.108,NA,0,NA,NA,2.076,NA,0,42.322,NA,28,NA,70,NA,NA,6.05,73.9116,NA,NA,665.4,NA,0.108,580,NA,NA,144.68,147.6,NA,4.36,9.33,NA,0.094,0.19,0.064,0.126,44.4,39.24032,NA,NA,NA,NA,0.128,0
"2016_AKOLA","India","MAHARASHTRA","AKOLA","1596121",0.25,2016,NA,NA,0.09,NA,0,NA,NA,1.27,NA,0,32.5625,NA,36,NA,66.75,NA,NA,NA,NA,NA,NA,469,NA,0.0975,650,NA,NA,119.635325,137.25,NA,3.75,9.175,NA,0.1325,0.2325,0.0725,0.16,49.5,46.90765,NA,NA,NA,NA,0.15,0.024856975
"2007_AKOLA","India","MAHARASHTRA","AKOLA","538081",0.25,2007,NA,NA,0.06,NA,2.49,NA,NA,3.61666666666667,NA,3,33.78,NA,NA,NA,98.5166666666667,NA,NA,NA,NA,NA,NA,824.166666666667,NA,0.147,NA,NA,NA,120.491833333333,178.852,NA,5.11333333333333,8.65,NA,0.0555,0.0756686666666667,0.015,0.0606686666666667,72.8166666666667,57.989,NA,NA,NA,NA,0.081,0.641286333333333
"2004_AKOLA","India","MAHARASHTRA","AKOLA","272860",0.25,2004,NA,NA,NA,NA,6.66666666666667,NA,NA,0.866666666666667,NA,4,31.54,NA,NA,NA,16.5966666666667,NA,NA,NA,NA,NA,NA,255,NA,0.316666666666667,NA,0,NA,108.572333333333,178.813333333333,NA,NA,7.13333333333333,NA,0.12,0.102754666666667,0,0.102754666666667,NA,NA,NA,NA,NA,NA,0.106666666666667,0.903322333333333
"2008_AKOLA","India","MAHARASHTRA","AKOLA","546533",0.25,2008,NA,NA,0.07,NA,0.6225,NA,NA,8.5375,NA,0.75,34.37125,NA,NA,NA,195.0225,NA,NA,7.68,93.7981,NA,NA,1348.625,NA,0.1325,NA,NA,NA,122.891625,167.9175,NA,3.6875,8.87125,NA,0.106125,0.209521,0.02625,0.183271,134.8,64.0498,NA,NA,NA,NA,0.30425,0.397460375
"2012_AKOLA","India","MAHARASHTRA","AKOLA","1189711",0.25,2012,NA,NA,0.09,NA,0,NA,NA,0.65,NA,0,30,NA,NA,NA,105.2,NA,NA,NA,NA,NA,NA,335,NA,0.275,NA,NA,NA,101.66665,94.5,NA,3.9,6.4,NA,0.12,0.16,0.035,0.125,65.2,55.38035,NA,NA,NA,NA,0.21,0.0208859
"2001_AKOLA","India","MAHARASHTRA","AKOLA","217963",0.25,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_AKOLA","India","MAHARASHTRA","AKOLA","1345341",0.25,2014,NA,NA,0.124,NA,7.968,NA,NA,1.404,NA,9.6,34.428,NA,NA,NA,64.4,NA,NA,5.16666666666667,64.0255333333333,NA,NA,1031.4,NA,0.134,560,NA,NA,124.295,115.2,NA,3.82,9.174,NA,0.124,0.195,0.085,0.108,45.86,43.72358,NA,NA,NA,NA,0.172,0
"2013_AKOLA","India","MAHARASHTRA","AKOLA","1267551",0.25,2013,NA,NA,0.09,NA,1.245,NA,NA,1.8,NA,1.5,31.045,NA,NA,NA,85.75,NA,NA,7,83.1551,NA,NA,737.25,NA,0.145,NA,NA,NA,106.748,115,NA,5.65,6.9925,NA,0.11,0.1725,0.0475,0.125,59.225,51.297825,NA,NA,NA,NA,0.195,0.0617058825
"2015_AKOLA","India","MAHARASHTRA","AKOLA","1452513",0.25,2015,NA,NA,0.09,NA,2.324,NA,NA,2.016,NA,2.8,37.972,NA,21.6,NA,55,NA,NA,6.16,71.8634,NA,NA,460.2,NA,0.122,400,NA,NA,140.7216,161.2,NA,3.84,10.99,NA,0.118,0.198,0.072,0.126,40.44,39.02156,NA,NA,NA,NA,0.146,0.0971841
"2018_AKOLA","India","MAHARASHTRA","AKOLA","1728578",0.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_AKOLA","India","MAHARASHTRA","AKOLA","370023",0.25,2004,NA,NA,NA,NA,6.66666666666667,NA,NA,0.866666666666667,NA,4,31.54,NA,NA,NA,16.5966666666667,NA,NA,NA,NA,NA,NA,255,NA,0.316666666666667,NA,0,NA,108.572333333333,178.813333333333,NA,NA,7.13333333333333,NA,0.12,0.102754666666667,0,0.102754666666667,NA,NA,NA,NA,NA,NA,0.106666666666667,0.903322333333333
"2009_AKOLA","India","MAHARASHTRA","AKOLA","599338",0.25,2009,NA,NA,0.06125,NA,0.6225,NA,NA,4.3375,NA,0.75,34.3675,NA,NA,NA,240.355,NA,NA,7.05,80.73975,NA,NA,1341.25,NA,0.215,NA,NA,NA,128.939625,163.9965,NA,5.625,10.325,NA,0.145,0.305,0.0425,0.2625,153.955,64.95855,NA,NA,NA,NA,0.2425,0.34460475
"2019_AKOLA","India","MAHARASHTRA","AKOLA","1782903",0.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
